61,Merge Sort,Reversed,0.0001954
61,Shell Sort,Reversed,4.46e-05
61,Tim Sort,Reversed,9.68e-05
62,STL Sort,Reversed,7.69e-05
62,Bubble Sort,Reversed,0.0042154
62,Quick Sort pivot 3,Reversed,7.05e-05
62,Quick Sort pivot random,Reversed,7.22e-05
62,Heap Sort,Reversed,0.0001354
62,Merge Sort,Reversed,0.0001835
62,Shell Sort,Reversed,4.66e-05
62,Tim Sort,Reversed,9.86e-05
63,STL Sort,Reversed,0.0064876
63,Bubble Sort,Reversed,43.4224
63,Quick Sort pivot 3,Reversed,0.0126419
63,Quick Sort pivot random,Reversed,0.0099402
63,Heap Sort,Reversed,0.0213258
63,Merge Sort,Reversed,0.0221345
63,Shell Sort,Reversed,0.007858
63,Tim Sort,Reversed,0.0129979
64,STL Sort,Reversed,0.0072233
64,Bubble Sort,Reversed,52.3779
64,Quick Sort pivot 3,Reversed,0.012675
64,Quick Sort pivot random,Reversed,0.010219
64,Heap Sort,Reversed,0.0222556
64,Merge Sort,Reversed,0.0226426
64,Shell Sort,Reversed,0.0066305
64,Tim Sort,Reversed,0.0234502
65,STL Sort,Reversed,0.118575
65,Heap Sort,Reversed,0.311374
65,Merge Sort,Reversed,0.370879
65,Shell Sort,Reversed,0.103382
65,Tim Sort,Reversed,0.14994
66,STL Sort,Reversed,0.112292
66,Heap Sort,Reversed,0.376827
66,Merge Sort,Reversed,0.275618
66,Shell Sort,Reversed,0.137657
66,Tim Sort,Reversed,0.173874
67,STL Sort,Reversed,1.22747
67,Heap Sort,Reversed,3.64132
67,Merge Sort,Reversed,3.69852
67,Shell Sort,Reversed,1.04109
67,Tim Sort,Reversed,1.9787
68,STL Sort,Reversed,1.26682
68,Heap Sort,Reversed,3.43916
68,Merge Sort,Reversed,3.5297
68,Shell Sort,Reversed,1.12877
68,Tim Sort,Reversed,1.91641
69,STL Sort,Reversed,23.3828
69,Heap Sort,Reversed,1.50971
69,Merge Sort,Reversed,25.8094
69,Shell Sort,Reversed,6.55473
69,Tim Sort,Reversed,12.4882
70,STL Sort,Reversed,23.6129
70,Heap Sort,Reversed,1.50689
70,Merge Sort,Reversed,25.7433
70,Shell Sort,Reversed,6.25996
70,Tim Sort,Reversed,12.231
71,STL Sort,Almost Sorted,7.54e-05
71,Bubble Sort,Almost Sorted,0.0016631
71,Quick Sort pivot 3,Almost Sorted,6.35e-05
71,Quick Sort pivot random,Almost Sorted,0.0001016
